State,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
20,7,6,6,7,8,7,7,6,6,7,6,6,5,5,5,5,5,5,4,4,4,4,4,3,4,3,3,3,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,3,2,2,3,3,3,3,3,3,3,3,3,4,4,4,5,5,6,6,5,5,5,5,4,4,4,4,4,4,4,4,4
21,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,8,7,7,6,6,6,5,4,4,4,3,3,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,4,5,5,5,4,4,5,5,5,5,4,5,4,5,4,4
22,6,8,5,7,6,6,5,5,6,6,5,5,5,6,5,5,6,6,5,5,5,4,4,5,4,4,3,4,4,4,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,3,2,3,3,4,4,4,4,6,6,6,6,6,7,6,6,5,5,5,5,4,4,4
23,3,5,5,4,5,4,3,3,4,4,3,3,3,4,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,2,1,1,1,2,2,2,2,3,3,2,2,3,3,2,3,3,3,3,3,4,4,4,4,4,5,6,5,6,6,6,6,6,6,5,4,6,4,5,4,6
24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,7,8,6,5,5,5,5,4,4,3,3,3,2,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,3,2,2,2,2,3,3,3,3,4,4,3,4,4,5,5,4,4,5,4,4,4,4,3,3,4,3,4
25,9,9,9,9,9,9,9,9,9,9,8,9,8,7,7,6,6,6,6,5,4,5,4,3,4,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,4,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4
26,9,9,8,8,7,7,6,6,6,6,5,4,4,5,4,4,4,4,4,4,3,3,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,5,6,5,5,5,5,5,4,4,5,5,3,4,4,4,4
27,7,6,6,5,6,4,4,4,4,4,3,3,2,2,2,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,4,4,4,4,5,4,5,4,5,5,5,5,5,6,7,7,7,8,8,8,9,9,7,7,7,7,6,5,5,5,5,5,4,4
28,4,4,3,3,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,4,5,4,5,6,5,5,5,6,6,7,8,9,9,9,9,9,9,9,9,9,9,9,8,9,9,7,7,7,6,7
29,9,8,8,7,7,8,8,7,7,8,7,8,8,7,7,6,7,7,6,6,6,6,5,5,4,4,4,4,4,3,3,3,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,2,3,2,2,2,3,3,3,2,3,3,3,3,4,3,4,4,5,5,6,6,6,6,6,6,5,6,5,5,5,4,4,4,4,4
30,9,9,9,6,4,5,4,5,5,5,4,5,5,6,4,5,5,4,4,5,3,3,4,4,2,3,2,3,2,3,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,3,2,2,2,2,3,3,4,4,3,3,3,3,4,4,3,3,3,3,5,5,4,5,5,3,4,5,5,6,5,5,6,5,7,4,5,5,5,5,4,4,4
31,7,6,6,5,5,5,6,5,4,4,5,4,3,3,4,4,3,3,3,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,4,3,5,5,5,5,5,5,6,4,6,5,7,6,5,6,6,5,3,5,5,5,3,4,4
32,0,0,0,0,0,0,0,9,0,0,0,9,0,9,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,2,0,3,3,2,2,2,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,3,1,2,2,2,4,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,1,1,1
33,7,8,8,9,8,7,6,5,4,5,4,3,3,3,3,3,3,3,2,1,2,2,1,2,1,3,2,2,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,2,2,2,2,1,3,2,2,2,3,3,2,3,3,2,3,4,3,4,5,5,4,5,8,6,5,7,5,6,7,5,5,5,5,3,6
34,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,7,7,6,5,5,4,4,3,4,3,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,4,4,4,3,3,3,3,3,3,2,3,2
35,8,0,5,4,4,9,4,5,4,4,4,4,3,4,4,4,3,2,2,3,3,3,3,4,4,2,2,2,3,2,2,3,2,3,2,3,2,2,3,2,2,2,2,3,3,3,4,3,5,4,3,4,4,3,5,3,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,2,2,3,3,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,2,3
36,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,7,7,6,6,5,5,4,4,3,3,3,2,2,2,2,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,3,4,4,3,3,3,3,3,3,3
37,3,4,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,5,6,6,6,6,6,7,7,7,7,6,6,6,5,5,4,4,4,4,4,5
38,9,9,9,9,9,8,8,8,7,6,6,5,5,7,5,5,5,5,5,4,4,4,3,3,4,2,2,2,3,1,2,2,2,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,2,0,1,1,1,1,1,2,2,1,2,2,2,2,3,4,2,3,3,3,2,4,5,3,4,5,3,6,6,4,6,7,6,8,6,6,7,5,8,6,5,5,7,3
39,9,9,9,9,8,9,9,9,9,8,8,8,7,6,7,6,6,5,5,5,5,5,4,4,3,3,3,3,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,5,5,5,4,5,5,5,5,4,4,4,4,4,4,4
4,4,6,6,7,4,6,3,4,5,3,5,5,6,4,4,4,2,3,3,3,2,4,3,3,3,3,3,4,1,2,3,2,2,2,3,3,2,2,2,2,3,2,3,3,3,3,3,3,3,4,3,4,3,3,4,4,3,3,2,3,4,3,3,3,3,2,3,3,2,3,3,3,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,1,2
40,6,6,5,5,5,5,5,5,6,6,5,6,6,6,5,5,5,5,5,5,4,5,5,5,4,4,4,4,4,4,3,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,3,3,4,4,3,4,5,5,4,4,5,4,3,4,4,4,3,3,3,3,4
41,7,5,3,5,5,4,5,3,4,4,3,3,3,3,3,4,3,3,3,3,2,3,2,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,1,2,2,3,3,3,3,3,3,3,4,4,3,3,3,4,4,3,3,3,3,4,5,4,4,5,5,4,4,5,5,6,5,4,5,4,3,4,3,3,4,3,3,3,3
42,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,7,7,6,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,4,3,3,4,4,5,5,6,5,5,5,5,4,5,5,4,5,4,5,5
44,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,7,7,6,5,3,4,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,3,3,5,3,2,4,4,2,2,4,3,3,3,4,3
45,6,7,5,5,6,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,2,3,3,3,4,4,4,3,4,5,4,5,4,5,6,6,7,6,6,7,7,9,8,8,7,7,7,6,7,6,5,5,6,5,4
46,9,9,5,7,7,6,6,5,5,4,4,5,4,3,4,3,4,3,2,4,3,4,2,3,2,2,3,1,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,2,2,0,2,2,1,2,1,2,3,3,2,4,3,3,3,2,3,3,2,4,3,2,3,4,4,4,4,5,5,6,6,6,4,6,5,3,5,5,4,6,2,5,3,6
47,6,6,6,5,6,7,7,6,6,6,6,6,6,6,6,6,5,5,6,5,5,5,6,6,6,5,5,4,4,5,4,4,3,3,3,2,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,3,4,4,6,6,5,6,6,7,7,8,7,8,7,7,7,6,5,6,5,5,5,5
48,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2
49,6,5,5,3,3,5,3,4,3,4,6,3,3,4,4,3,4,4,3,4,4,5,5,3,2,3,4,2,2,3,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,2,2,2,3,2,2,3,2,2,2,2,3,2,3,3,3,2,3,3,4,4,4,6,6,6,5,5,6,5,5,5,3,4,3,3,3,3
5,5,4,4,3,5,4,4,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,4,6,4,4,4,4,4,3,3,4,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,3,3,2,3,3,3,3,3,3,4,6,5,5,6,7,6,7,7,7,7,8,6,6,5,5,5,5,4,5,5
50,8,7,7,4,6,6,5,6,4,7,4,6,5,4,4,4,2,3,5,3,2,2,2,2,3,1,2,2,1,2,2,2,1,2,1,2,0,1,0,1,1,1,1,1,1,2,1,0,1,0,0,1,0,1,1,2,1,0,0,1,1,1,1,0,1,2,2,3,2,3,2,3,3,4,4,4,3,3,5,5,6,5,5,7,5,5,5,7,6,7,8,7,9,9,9,9,7,8,7,5,8,7,8,8,8
51,5,5,5,5,5,4,4,4,5,5,4,4,5,4,5,5,5,5,5,5,4,4,4,3,4,3,3,3,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,4,4,4,4,4,6,6,6,5,5,5,5,4,4,4,4,4,4,4,4
53,5,6,3,4,3,5,3,3,3,3,4,3,4,4,3,3,3,3,3,3,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,3,2,3,3,3,4,4,3,3,3,3,3,3,4,3,4,4,4,4,4,5,5,4,4,5,6,6,5,6,5,5,5,4,4,4,4,3,4,4,4
54,9,9,9,8,9,9,8,8,8,9,8,9,9,9,9,9,9,9,9,8,7,8,9,8,8,7,7,6,5,5,6,4,5,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,3,3,3,4,2,4,4,5,3,4,5,4,3,3,3,4,4,3,5,3,4
55,8,7,7,6,6,5,5,5,4,4,3,4,3,3,3,3,3,2,2,3,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,4,3,3,4,4,4,4,5,5,5,4,5,5,7,6,6,6,6,5,5,5,5,4,4,3,4,4,4
56,9,9,9,9,6,9,6,6,4,7,6,9,5,6,7,5,5,4,6,6,3,2,4,5,0,3,2,3,4,2,0,1,2,2,1,2,2,2,0,2,0,0,2,2,0,1,1,1,2,2,1,0,1,0,2,3,4,2,2,3,0,1,2,2,3,2,3,3,2,1,2,4,2,2,3,3,3,2,6,4,4,4,5,2,6,4,2,0,6,6,3,5,5,4,5,5,5,6,5,3,6,4,3,5,0
6,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2
8,9,9,6,9,8,8,6,6,6,5,6,5,5,4,5,4,5,4,3,3,3,3,3,3,3,3,2,2,3,3,2,2,3,2,1,2,1,1,1,1,2,1,1,1,2,2,1,1,2,2,2,2,1,1,1,2,1,1,2,1,2,2,2,2,2,2,3,2,3,3,2,3,3,2,2,3,3,3,3,3,3,4,3,3,3,4,4,4,5,4,5,5,5,4,5,5,4,4,4,3,4,3,3,3,4
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,8,7,6,5,4,4,4,3,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,5,4,5,5,5,3,5,3,4,3,3,3,4
